product_name,category,days_to_expiry,base_price,discount_percentage,discounted_price,stock_available,daily_sales
lady finger,vegetable,2,57.036667514823435,15,48.48116738759992,185,12
chikoo,fruit,6,45.09118522467524,10,40.58206670220772,185,39
chikoo,fruit,6,45.436745085562606,20,36.34939606845008,429,32
mushroom,vegetable,2,105.59462710946693,20,84.47570168757355,234,8
guava,fruit,12,82.77152052898099,20,66.2172164231848,18,14
pomegranate,fruit,2,241.12412012908726,10,217.01170811617854,480,32
lady finger,vegetable,1,42.593883940802385,5,40.46418974376226,96,30
guava,fruit,13,78.8804491191966,10,70.99240420727693,105,18
chikoo,fruit,2,55.810622798437734,0,55.810622798437734,106,43
bottleguard,vegetable,3,68.51107050819944,25,51.383302881149575,77,30
chikoo,fruit,3,54.342210070005265,30,38.03954704900368,393,8
banana,fruit,6,43.02680485192426,20,34.42144388153941,154,43
cucumber,vegetable,1,43.11341642225953,0,43.11341642225953,231,49
pomegranate,fruit,5,125.91570059882388,20,100.7325604790591,315,21
apple,fruit,2,102.0600108329724,0,102.0600108329724,251,42
cucumber,vegetable,4,33.681427590766475,0,33.681427590766475,453,34
mushroom,vegetable,4,151.10717817048325,25,113.33038362786243,347,48
lady finger,vegetable,2,32.31592241227377,25,24.236941809205327,110,16
mushroom,vegetable,4,172.6508354665707,10,155.38575191991364,312,46
chikoo,fruit,6,68.75517607410808,10,61.87965846669727,434,36
apple,fruit,4,159.1180615584894,0,159.1180615584894,170,17
grapes,fruit,6,112.69108821939585,10,101.42197939745627,35,9
pineapple,fruit,3,82.86887042375827,10,74.58198338138244,360,47
chikoo,fruit,4,63.24795875739432,0,63.24795875739432,488,32
papaya,fruit,6,53.799773297724386,15,45.729807303065726,313,36
apple,fruit,24,146.7252677127251,10,132.05274094145258,127,1
banana,fruit,4,47.928204476609196,15,40.738973805117816,463,49
coriander,vegetable,1,26.480963215783916,30,18.53667425104874,331,7
pineapple,fruit,4,120.2856320466696,15,102.24278723966916,252,35
cucumber,vegetable,4,39.97390742718703,30,27.98173519903092,251,9
chikoo,fruit,1,72.96423586204702,15,62.01960048273997,448,48
bitter guard,vegetable,5,67.99284851921442,20,54.394278815371536,250,34
cucumber,vegetable,3,23.998034722557993,0,23.998034722557993,86,6
brinjal,vegetable,2,55.517855126051025,15,47.19017685714337,219,46
coriander,vegetable,2,20.024841262861862,15,17.021115073432583,198,18
lady finger,vegetable,2,47.78525401266394,25,35.83894050949796,456,1
coriander,vegetable,2,10.83988805602744,5,10.297893653226069,16,20
pineapple,fruit,5,103.38630784285333,30,72.37041548999733,269,41
papaya,fruit,5,80.27904877144155,5,76.26509633286948,233,39
guava,fruit,6,93.53455980168228,20,74.82764784134582,407,44
papaya,fruit,9,58.64381775430967,5,55.71162686659419,83,32
apple,fruit,4,197.46939825812706,20,157.97551860650165,466,17
apple,fruit,4,113.85303974192614,10,102.46773576773353,466,15
coriander,vegetable,1,14.149630813264837,10,12.734667731938353,248,35
brinjal,vegetable,2,67.11619042987702,0,67.11619042987702,463,46
pomegranate,fruit,4,198.39399327600114,10,178.55459394840102,322,1
coriander,vegetable,2,20.128240159127998,20,16.102592127302398,12,24
grapes,fruit,4,83.43606355517812,15,70.9206540219014,230,37
pineapple,fruit,2,108.87974574827996,15,92.54778388603796,346,45
coriander,vegetable,1,19.942289909645844,30,13.95960293675209,108,4
papaya,fruit,6,59.3303541874843,25,44.497765640613224,228,23
bottleguard,vegetable,1,49.59150381860505,30,34.71405267302353,438,32
papaya,fruit,5,66.8279405334369,15,56.80374945342137,117,40
guava,fruit,4,52.970423527519145,10,47.67338117476723,363,43
pineapple,fruit,2,118.36338977098568,10,106.52705079388711,139,2
pomegranate,fruit,16,248.12059157072807,30,173.68441409950964,175,1
guava,fruit,11,84.39795815545054,0,84.39795815545054,319,10
grapes,fruit,1,98.07515017997403,10,88.26763516197663,141,15
coriander,vegetable,1,11.335506479073445,0,11.335506479073445,484,12
papaya,fruit,7,44.379404076816364,30,31.065582853771453,215,38
bitter guard,vegetable,1,53.353658984327964,15,45.35061013667877,440,28
coriander,vegetable,2,22.332600371914136,20,17.866080297531308,60,8
cucumber,vegetable,1,42.064230350099514,20,33.65138428007961,222,37
lady finger,vegetable,1,42.59760103475925,30,29.818320724331475,68,13
pomegranate,fruit,1,234.1531439235036,15,199.03017233497806,135,11
banana,fruit,4,58.17876570532448,5,55.269827420058256,331,38
pomegranate,fruit,7,135.88877825966304,20,108.71102260773044,67,12
chikoo,fruit,1,61.0449084635536,15,51.888172194020555,396,28
fenugreek,vegetable,1,29.36453230470992,30,20.555172613296943,474,29
banana,fruit,6,53.934958393520574,25,40.451218795140434,238,8
bitter guard,vegetable,4,36.513339627579285,10,32.86200566482136,46,8
coriander,vegetable,1,24.3872080616918,5,23.16784765860721,334,11
bitter guard,vegetable,3,54.74352701115557,10,49.269174310040015,448,16
brinjal,vegetable,6,68.93467402218087,30,48.25427181552661,223,13
coriander,vegetable,1,17.233832404034857,30,12.0636826828244,276,13
fenugreek,vegetable,2,31.02554629449827,20,24.820437035598616,54,24
papaya,fruit,8,52.12901465533736,15,44.30966245703675,91,34
coriander,vegetable,2,20.917821199778196,5,19.871930139789285,89,35
banana,fruit,2,42.15636490129796,25,31.617273675973472,311,1
coriander,vegetable,1,25.723724701872644,5,24.43753846677901,101,34
cucumber,vegetable,3,26.193546639230444,20,20.954837311384356,247,3
mushroom,vegetable,4,169.21686808393588,30,118.4518076587551,248,41
bottleguard,vegetable,3,52.53241350091665,30,36.77268945064165,70,10
fenugreek,vegetable,2,24.404267501961847,25,18.303200626471387,464,24
coriander,vegetable,2,28.89327448066193,20,23.114619584529546,453,22
brinjal,vegetable,5,73.25884454886537,0,73.25884454886537,135,30
mushroom,vegetable,3,95.05652212005371,5,90.30369601405103,431,31
apple,fruit,5,245.38739325512213,0,245.38739325512213,220,31
mushroom,vegetable,2,143.31325569716677,20,114.65060455773342,154,23
cucumber,vegetable,5,41.061130369365216,0,41.061130369365216,240,46
coriander,vegetable,1,13.683701973596252,0,13.683701973596252,157,40
chikoo,fruit,3,61.140962270231626,15,51.96981792969688,298,48
coriander,vegetable,2,13.987342981376043,20,11.189874385100836,437,17
bottleguard,vegetable,2,48.26981317626756,25,36.20235988220067,201,45
mushroom,vegetable,4,157.3842033172388,0,157.3842033172388,137,7
brinjal,vegetable,6,68.07296443910901,15,57.86201977324266,36,46
papaya,fruit,2,84.01479196503024,10,75.61331276852722,238,23
cucumber,vegetable,5,23.187765559192428,20,18.550212447353942,367,20
grapes,fruit,5,77.41416076094156,25,58.06062057070616,118,2
brinjal,vegetable,3,75.21428540308891,0,75.21428540308891,475,40
chikoo,fruit,3,42.16252406906135,10,37.94627166215521,417,46
guava,fruit,10,90.94361137314934,15,77.30206966717694,489,29
papaya,fruit,4,75.10757176768533,5,71.35219317930105,250,6
coriander,vegetable,1,29.803513294186562,15,25.332986300058575,42,21
bitter guard,vegetable,4,67.30532983702963,5,63.940063345178146,162,29
chikoo,fruit,5,70.69679072078634,15,60.09227211266839,390,14
pineapple,fruit,6,134.9617481894842,20,107.96939855158737,250,43
brinjal,vegetable,1,78.32181236888613,20,62.657449895108904,112,23
cucumber,vegetable,1,24.365191490116747,15,20.710412766599234,97,8
papaya,fruit,6,46.256778773067424,0,46.256778773067424,415,23
lady finger,vegetable,1,44.945956668643824,30,31.462169668050674,301,48
mushroom,vegetable,4,151.82981807474127,10,136.64683626726713,481,40
guava,fruit,10,98.94343342499229,10,89.04909008249307,123,34
brinjal,vegetable,2,65.19015832051063,30,45.63311082435744,293,38
coriander,vegetable,1,16.329837620505714,30,11.430886334354,398,32
pomegranate,fruit,19,176.50729376801823,25,132.38047032601366,91,11
guava,fruit,4,78.03178926805454,15,66.32702087784635,194,47
papaya,fruit,6,45.71719649882505,0,45.71719649882505,457,11
guava,fruit,5,90.62933300058978,10,81.56639970053081,88,41
pineapple,fruit,2,110.25017021315998,20,88.20013617052798,248,47
apple,fruit,11,156.37505879637973,15,132.91879997692277,240,47
papaya,fruit,8,84.75227137819104,0,84.75227137819104,93,33
grapes,fruit,3,107.25857362400981,5,101.89564494280931,435,44
coriander,vegetable,2,16.59621357424478,15,14.106781538108061,92,11
pomegranate,fruit,25,127.39621825232574,30,89.17735277662801,41,43
fenugreek,vegetable,1,30.083720853451982,30,21.058604597416387,45,20
banana,fruit,7,36.828529589078585,0,36.828529589078585,193,44
grapes,fruit,8,92.16124594129164,5,87.55318364422705,18,38
lady finger,vegetable,2,49.9001119345935,20,39.9200895476748,323,26
coriander,vegetable,2,29.029257396795845,5,27.57779452695605,151,28
coriander,vegetable,2,10.933678680194364,20,8.74694294415549,448,19
bottleguard,vegetable,2,59.76391842733337,20,47.8111347418667,466,5
apple,fruit,15,217.7826744774032,10,196.00440702966287,67,6
fenugreek,vegetable,1,31.22657205857056,15,26.542586249784975,209,12
cucumber,vegetable,1,32.61797408795027,10,29.356176679155247,440,49
cucumber,vegetable,5,34.834928374909325,0,34.834928374909325,102,9
cucumber,vegetable,3,23.351064130590462,30,16.34574489141332,170,43
pineapple,fruit,1,112.23699440449084,20,89.78959552359268,419,40
pineapple,fruit,2,110.23820882383697,15,93.70247750026142,438,45
pomegranate,fruit,2,197.6374071729374,10,177.87366645564367,111,21
pomegranate,fruit,22,148.14957285725066,0,148.14957285725066,175,43
brinjal,vegetable,4,61.01782434638003,10,54.91604191174203,74,42
pineapple,fruit,3,102.04006707286727,25,76.53005030465046,300,38
pomegranate,fruit,27,164.35455783827854,25,123.2659183787089,216,25
lady finger,vegetable,3,32.31782187718549,0,32.31782187718549,81,34
mushroom,vegetable,2,198.51439956033704,0,198.51439956033704,123,28
chikoo,fruit,6,51.196280006645665,5,48.63646600631338,206,30
guava,fruit,9,90.76597047892975,20,72.6127763831438,18,39
apple,fruit,22,122.70540085963911,5,116.57013081665716,367,13
brinjal,vegetable,6,76.52226829906564,10,68.87004146915908,343,43
guava,fruit,2,72.65775661240457,15,61.75909312054388,492,27
fenugreek,vegetable,3,27.372034061226493,15,23.266228952042518,137,6
pomegranate,fruit,30,219.0435581214481,30,153.33049068501364,160,40
brinjal,vegetable,1,41.22701704036773,20,32.981613632294184,256,38
lady finger,vegetable,2,56.417178952291394,25,42.31288421421854,488,24
bottleguard,vegetable,4,39.87922346720923,15,33.89733994712785,220,32
bitter guard,vegetable,2,60.977305596173935,20,48.78184447693915,443,20
bottleguard,vegetable,5,47.926840082237334,5,45.53049807812547,421,40
cucumber,vegetable,2,40.52012999175446,10,36.46811699257901,407,26
mushroom,vegetable,2,117.33959085054408,30,82.13771359538086,251,22
pomegranate,fruit,11,170.09038337230737,15,144.57682586646126,432,4
pineapple,fruit,6,127.01705613306694,20,101.61364490645356,369,32
coriander,vegetable,2,11.330820054789614,20,9.064656043831691,460,11
bottleguard,vegetable,2,50.05343110092396,0,50.05343110092396,311,38
guava,fruit,4,70.89706640727951,20,56.71765312582361,483,25
apple,fruit,14,108.60340605555714,25,81.45255454166787,55,7
pomegranate,fruit,25,125.16237166318362,5,118.90425308002443,45,46
chikoo,fruit,2,51.93062950668157,20,41.544503605345255,127,7
bottleguard,vegetable,6,69.7457235162064,15,59.283864988775434,388,14
bottleguard,vegetable,3,34.0657222105859,0,34.0657222105859,439,29
pineapple,fruit,3,139.16404892525995,10,125.24764403273396,10,6
grapes,fruit,7,63.70372821666232,20,50.96298257332986,32,21
chikoo,fruit,4,59.37780599463308,20,47.50224479570647,378,6
mushroom,vegetable,4,141.31699458508302,20,113.05359566806642,415,42
apple,fruit,24,110.91369437417242,5,105.3680096554638,450,4
cucumber,vegetable,2,42.373538633283715,0,42.373538633283715,52,26
papaya,fruit,7,81.02050475067233,15,68.86742903807148,357,12
bitter guard,vegetable,1,57.37284449169615,5,54.50420226711134,269,46
banana,fruit,5,54.28357429387452,5,51.56939557918079,192,22
cucumber,vegetable,4,26.12256376686623,30,18.285794636806358,427,4
papaya,fruit,6,82.95246603174616,25,62.21434952380962,93,36
papaya,fruit,7,87.73894462678447,20,70.19115570142758,490,25
papaya,fruit,2,88.65184588286581,20,70.92147670629265,27,3
banana,fruit,1,39.59815884698787,25,29.698619135240904,488,37
lady finger,vegetable,2,37.25530436261337,30,26.07871305382936,275,40
chikoo,fruit,2,42.24218355496779,5,40.130074377219394,86,14
coriander,vegetable,2,27.825038981479807,10,25.042535083331828,56,39
guava,fruit,8,85.94860673971584,10,77.35374606574426,164,1
bitter guard,vegetable,4,60.233072143765625,25,45.174804107824215,359,47
fenugreek,vegetable,1,35.104339883733445,25,26.328254912800084,50,31
mushroom,vegetable,4,138.4892192848951,20,110.7913754279161,354,8
lady finger,vegetable,1,30.065792231841908,10,27.059213008657718,403,6
pomegranate,fruit,28,142.9362998485417,20,114.34903987883337,106,14
papaya,fruit,2,86.8947837157258,30,60.82634860100805,261,29
papaya,fruit,5,58.826319273809894,10,52.9436873464289,224,38
apple,fruit,19,210.1985607212718,10,189.17870464914463,143,22
apple,fruit,11,173.03219028646794,0,173.03219028646794,38,9
banana,fruit,4,43.476476273599694,25,32.60735720519977,171,16
cucumber,vegetable,2,28.041852692579855,0,28.041852692579855,357,19
papaya,fruit,9,69.47980832068811,25,52.10985624051608,99,29
mushroom,vegetable,1,99.48408750278489,20,79.58727000222791,18,7
chikoo,fruit,1,58.13544908754953,15,49.4151317244171,410,21
bottleguard,vegetable,2,37.31838805121174,25,27.988791038408806,106,44
fenugreek,vegetable,2,30.94661867074212,25,23.20996400305659,223,39
guava,fruit,12,83.33781947469053,25,62.5033646060179,378,49
banana,fruit,5,55.768562102584,10,50.1917058923256,217,25
brinjal,vegetable,3,45.282662918639204,10,40.75439662677528,338,2
guava,fruit,6,70.10684360663285,5,66.6015014263012,297,44
cucumber,vegetable,2,29.263466350735555,20,23.410773080588445,480,26
mushroom,vegetable,2,178.43324393154546,10,160.58991953839092,396,22
brinjal,vegetable,3,43.793670723447505,30,30.65556950641325,393,43
bottleguard,vegetable,5,49.232569322644004,15,41.8476839242474,51,21
chikoo,fruit,6,77.33449736823508,20,61.867597894588066,35,9
bottleguard,vegetable,4,44.12831103688255,25,33.09623327766191,140,17
mushroom,vegetable,4,141.62548189504167,0,141.62548189504167,279,27
coriander,vegetable,1,18.471760763048913,25,13.853820572286685,137,11
banana,fruit,5,36.877546670175285,10,33.189792003157756,358,44
mushroom,vegetable,3,171.6248506017135,25,128.71863795128513,244,20
bottleguard,vegetable,1,66.64077122978371,30,46.648539860848594,203,17
chikoo,fruit,2,71.98819051948905,5,68.3887809935146,38,31
grapes,fruit,8,93.7439603965681,25,70.30797029742607,448,20
coriander,vegetable,1,23.458651596582765,25,17.593988697437073,476,21
apple,fruit,21,185.69492625813692,25,139.2711946936027,109,22
mushroom,vegetable,3,120.02803690401771,0,120.02803690401771,114,30
cucumber,vegetable,2,42.90753090100031,10,38.616777810900274,363,9
lady finger,vegetable,1,42.72355296003846,10,38.451197664034616,283,25
bitter guard,vegetable,3,56.44899095272902,15,47.98164230981966,467,44
lady finger,vegetable,3,39.3806743558921,5,37.41164063809749,213,22
papaya,fruit,2,43.37540917056245,5,41.20663871203433,36,22
pomegranate,fruit,25,248.05908090948537,0,248.05908090948537,485,11
bottleguard,vegetable,5,37.064779053332494,30,25.945345337332743,23,43
bitter guard,vegetable,2,59.60489467556264,25,44.70367100667198,154,17
brinjal,vegetable,6,55.95880838835919,10,50.36292754952327,402,23
fenugreek,vegetable,3,36.238064315025255,10,32.61425788352273,319,4
cucumber,vegetable,6,22.349456783465435,5,21.23198394429216,23,15
guava,fruit,2,78.33874894526821,0,78.33874894526821,94,18
cucumber,vegetable,2,20.515699152044142,30,14.360989406430898,333,13
banana,fruit,2,52.523941590754504,10,47.27154743167905,64,35
papaya,fruit,1,64.44910028410703,25,48.336825213080274,90,41
brinjal,vegetable,1,59.51902047335831,25,44.639265355018736,491,18
pomegranate,fruit,20,229.0573088835779,25,171.79298166268342,19,34
lady finger,vegetable,1,59.64293484033263,25,44.73220113024947,199,28
grapes,fruit,5,69.98787174344064,15,59.48969098192454,467,44
fenugreek,vegetable,3,27.809385314259554,20,22.247508251407645,176,28
brinjal,vegetable,6,56.54740811388922,20,45.23792649111138,130,45
brinjal,vegetable,4,61.55340814003307,30,43.08738569802315,453,47
bottleguard,vegetable,2,54.65397174736306,0,54.65397174736306,363,17
bitter guard,vegetable,4,45.20872826143654,30,31.646109783005578,128,39
bottleguard,vegetable,1,63.84232436110923,15,54.26597570694284,279,23
banana,fruit,7,54.3605793593226,10,48.92452142339034,126,21
coriander,vegetable,2,23.1397121747887,30,16.197798522352088,219,28
pineapple,fruit,1,124.00893677788844,0,124.00893677788844,110,22
banana,fruit,3,59.64224874447926,20,47.71379899558341,39,40
guava,fruit,12,83.22894256932535,10,74.90604831239283,117,1
cucumber,vegetable,6,31.16443049250861,30,21.815101344756027,121,14
coriander,vegetable,2,19.50996156632222,10,17.55896540969,211,47
papaya,fruit,4,48.82887525297045,25,36.621656439727836,478,44
papaya,fruit,6,56.215934769418006,5,53.4051380309471,87,36
apple,fruit,26,115.90570308078884,10,104.31513277270996,164,49
coriander,vegetable,2,12.591116026444825,25,9.443337019833619,252,17
apple,fruit,15,128.9959835951291,25,96.74698769634682,189,35
banana,fruit,4,44.34321369206772,10,39.90889232286095,290,14
pomegranate,fruit,2,170.27859333205276,0,170.27859333205276,35,49
pineapple,fruit,5,143.60840868832145,20,114.88672695065716,409,13
bottleguard,vegetable,5,69.6055822343528,25,52.204186675764596,382,19
coriander,vegetable,2,15.175458470395235,20,12.140366776316188,85,44
cucumber,vegetable,1,39.82038641395079,15,33.847328451858175,278,29
bitter guard,vegetable,3,49.951595364475196,25,37.4636965233564,282,17
